T
WLN.PA
COR.LS
NRO.PA
MAU.PA
CDA.PA
ADV.DE
IBGE.L
CRBN.AS
ELEC.PA
LSS.PA
5CV.DE
CNDF.PA
MNTN.L
FNAC.PA
MERY.PA
ALTR.LS
CTT.LS
SAIN.L
MUT.L
VIL.PA
KIN.BR
TFIF.L
RICA.L
MRCH.L
CGT.L
DBG.PA
SDP.L
IEM.L
VETO.PA
SLYG.DE
XUSIO.MC
GRP.L
PLAN.SW
IAD.L
USA.L
XFAB.PA
FERGR.AS
SPA.BR
GLO.PA
VAC.PA
BPCR.L
SAVE.PA
GSCT.L
EC.PA
WHA.AS
MTU.PA
AMG.AS
DJMC.AS
SCHP.PA
JII.L
DJMC.L
EAT.MC
SOI.L
ALVDM.PA
SDG.PA
BGFD.L
EWI.L
EQS.PA
THEP.PA
HET.L
CRSU.PA
BUT.L
R4.MC
CBAV.MC
ELIOR.PA
GWI.L
EXM.BR
ACOMO.AS
ASY.PA
BEN.PA
BUR.PA
CEN.PA
HSL.L
WARN.SW
TKBP.SW
AUB.PA
FDP.L
BRGE.L
SIP.BR
KOF.PA
GDWN.L
BRSC.L
BYW6.DE
JEDT.L
FLOB.BR
TOM2.AS
PHI.L
ARAMI.PA
SLIGR.AS
PKTM.VI
NXI.PA
FEML.L
SBT.PA
JEGI.L
PHARM.AS
RECT.BR
ATO.PA
NAS.L
2HQ.DE
ESCT.L
ELLA.L
NRG.PA
IAEX.L
MEDCL.PA
QDT.PA
NEDAP.AS
AAS.L
LPE.PA
YNGN.L
OAP3.L
WHR.L
ONTEX.BR
MCM.MC
ALGIL.PA
VLA.PA
AIE.L
MRN.PA
JEN.BR
ATR.L
WAGA.PA
THRG.L
CGI.L
PNL.AS
SAMS.PA
EOT.L
TFF.PA
VASTB.BR
WEHB.BR
JCH.L
EVS.BR
JUGI.L
ALTBG.PA
BSGR.AS
TINC.BR
PAC.L
YATO.MC
HFEL.L
BPOST.BR
JEMI.L
BRNL.AS
NSI.AS
CPINV.BR
NAIT.L
PCGH.L
NAVF.L
JCQ.PA
VIRI.PA
TFW.L
LBIRD.PA
ALC.MC
DIG.L
ANII.L
MTVW.L
NEXTA.BR
FAST.AS
FAS.L
BIPS.L
CREI.L
COMB.BR
VAN.BR
PCFT.L
CTPE.L
ALDLT.PA
BGEU.L
BSKP.SW
AEP.L
ALSTI.PA
SST.L
IBS.LS
EAT.L
HOMI.BR
BOI.PA
TPOU.L
AAIF.L
MNL.L
IVA.PA
RBO.PA
CTUK.L
LIN.PA
BGS.L
NCYF.L
ABCA.PA
VBSN.SW
AUSC.L
LWI.L
SWP.PA
SMCP.PA
GREEN.BR
IBAB.BR
BRFI.L
RTW.L
HHI.L
PARRO.PA
MWY.L
ALBFR.PA
SJG.L
FFARM.AS
ETG.DE
SNBN.SW
CAMB.BR
MBWS.PA
YSIL.MC
STS.L
PERR.PA
ARR.L
MTE.L
NAT.MC
JAGI.L
ECONB.BR
BGLF.L
EFG.PA
CCJI.L
EAPI.PA
ALNT.MC
SREI.L
BSV.L
AAEV.L
ASLI.L
BOOK.L
IIG.L
AATG.L
NBA.LS
SMIF.L
EXE.PA
BGUK.L
DECB.BR
DIVI.L
CVCG.L
ECR.MC
COXE.MC
GBT.PA
CRI.PA
LNA.PA
IGET.L
BON.PA
SCP.L
INF.PA
NANO.PA
JUSC.L
IMMO.BR
AJOT.L
EGL.L
SIFG.AS
SHIP.L
FJV.L
ASY.L
LECN.SW
NYXH.BR
